DFS_runtime,mission_time
0.005789995193481445,7.15278462082148
0.004304647445678711,8.584107693536017
0.006878852844238281,7.739453515088044
0.003823995590209961,8.574103887330617
0.002808094024658203,8.41580696169604
0.002504587173461914,7.8486885588962645
0.004827737808227539,7.485109436563793
0.0052356719970703125,8.242192614786434
0.004343271255493164,7.294891655455267
0.005096912384033203,7.489477344327458
0.003663778305053711,8.64300506191051
0.003918647766113281,8.120935216938108
0.0034799575805664062,8.38653996338442
0.0032253265380859375,9.229390796314053
0.006830453872680664,7.566594466493633
0.003429412841796875,8.35836232758675
0.002846956253051758,8.663457671708478
0.002665996551513672,8.639266706932927
0.0039033889770507812,8.16004512018171
0.0023550987243652344,8.098737740843394
0.003712892532348633,8.712524400031684
0.004048585891723633,8.028733976816202
0.00313568115234375,8.29573013999409
0.0052449703216552734,7.4735166111110924
0.0030603408813476562,7.745838133428385
0.0024018287658691406,9.171314699309349
0.002561807632446289,8.939129578162403
0.0012917518615722656,9.988338738474773
0.0024263858795166016,9.261730993984338
0.002765655517578125,8.815236326181488
0.005488872528076172,8.464771465066844
0.0052874088287353516,9.091860534397306
0.0062410831451416016,8.453951940112288
0.005495309829711914,7.473516611111094
0.005295753479003906,9.780025659168029
0.003837108612060547,8.639266706932927
0.005086421966552734,8.862384530608347
0.0034575462341308594,10.114746570243419
0.004731655120849609,7.925802884835122
0.003854513168334961,8.099763687164566
0.0034046173095703125,9.15991477880603
0.0026285648345947266,8.120935216938106
0.0026836395263671875,8.84387880698033
0.0021805763244628906,9.394707523890588
0.002881765365600586,9.667047986138828
0.0031082630157470703,8.37676003449482
0.0017714500427246094,9.156353148694517
0.0025124549865722656,7.489477344327459
2.4318695068359375e-05,-1
2.3603439331054688e-05,-1
2.288818359375e-05,-1
2.193450927734375e-05,-1
2.2172927856445312e-05,-1
2.1696090698242188e-05,-1
0.003369569778442383,9.042387289500358
0.004194498062133789,9.540722978189347
0.0030989646911621094,9.327393468390472
0.002868175506591797,8.29573013999409
0.0032575130462646484,10.115626867051661
0.0030155181884765625,8.663457671708477
0.00392460823059082,8.784655597708946
0.0042705535888671875,9.290294604917575
0.00360107421875,8.33503522121395
0.002545595169067383,8.098737740843395
0.004126548767089844,8.625448011730848
0.003582000732421875,7.848688558896266
2.4318695068359375e-05,-1
2.3126602172851562e-05,-1
2.2172927856445312e-05,-1
2.2411346435546875e-05,-1
2.1696090698242188e-05,-1
2.1457672119140625e-05,-1
0.003644227981567383,9.369589330395984
0.0028052330017089844,10.245340757191084
0.006008625030517578,8.875935994914359
0.004210472106933594,9.562635067165816
0.003890514373779297,10.115626867051663
0.004550933837890625,9.780025659168029
0.002863168716430664,9.0804837718902
0.002683401107788086,10.001860637713664
0.0032567977905273438,8.675490106706548
0.0031003952026367188,8.712524400031684
0.0016160011291503906,9.89680515508666
0.0018019676208496094,8.643005061910507
0.003829479217529297,8.338690984229615
0.005053281784057617,8.816143692712036
0.003885030746459961,8.382502059052651
0.004999399185180664,8.16004512018171
0.003419160842895508,9.135151269525405
0.003132343292236328,8.56944387791508
0.002437114715576172,9.540722978189347
0.0032706260681152344,9.091860534397304
0.001665353775024414,9.3188654111012
0.002186298370361328,8.242192614786434
0.001982450485229492,9.171314699309347
0.0022573471069335938,8.584107693536016
0.0029556751251220703,8.382502059052651
0.0030040740966796875,8.33503522121395
0.003882884979248047,8.675490106706548
0.004570960998535156,7.92580288483512
0.0031664371490478516,9.32739346839047
0.004204511642456055,8.453951940112287
0.003635883331298828,8.338690984229613
0.004453420639038086,8.784655597708944
0.005410671234130859,8.876427830538
0.004477262496948242,7.507034413477434
0.002064228057861328,9.145672230581994
0.0024242401123046875,7.294891655455266
0.0048542022705078125,9.080524971366065
0.0057680606842041016,8.862384530608345
0.004226207733154297,9.369589330395984
0.00397801399230957,8.38653996338442
0.005742311477661133,8.529498155146328
0.0062596797943115234,7.732506922176054
0.003129720687866211,9.042387289500354
0.004631757736206055,8.464771465066844
0.0033702850341796875,8.749932557538283
0.003303050994873047,7.485109436563792
0.005507469177246094,7.580241705288714
0.006044149398803711,7.1457535012671
