duration_mcts_v2,total_time
0.6389524936676025,37.352358213381216
0.5840420722961426,37.25974222858232
0.6278948783874512,37.26255107418378
0.6306760311126709,37.23393635213653
0.5775845050811768,37.344583125092186
0.6434168815612793,37.43944298532492
0.5757379531860352,37.304948899333894
0.6212375164031982,37.19426701716667
0.6524829864501953,37.351545659988254
0.5716705322265625,37.3214591504591
0.6454493999481201,37.29986785349017
0.5678551197052002,37.276963176742036
0.6435379981994629,37.32291349490591
0.5742623805999756,37.29407089672362
0.6351296901702881,37.329076279955665
0.6333005428314209,37.36509442588114
0.5786435604095459,37.28722783082366
0.6404929161071777,37.31042859122342
0.5618596076965332,37.2784167059072
0.6403613090515137,37.265510495616965
0.5732836723327637,37.358810452252484
0.653069019317627,37.30480620549837
0.639930009841919,37.37688261490613
0.5805752277374268,37.2274491808896
0.6555545330047607,37.22335645611202
0.5769329071044922,37.26896740479094
0.6756508350372314,37.220252238830504
0.6458156108856201,37.31900270298387
0.5726983547210693,37.29817961878808
0.651064395904541,37.31897041521989
0.5868678092956543,37.41777553229376
0.6433346271514893,37.23866960810271
0.5791049003601074,37.33692499706253
0.6482429504394531,37.32122087278379
0.6374719142913818,37.35745797668329
0.5673172473907471,37.279816110387195
0.6437952518463135,37.39972019886772
0.5712146759033203,37.32099940642704
0.6216609477996826,37.24628673759928
0.5806877613067627,37.24663942949174
0.6393053531646729,37.35675559217018
0.6195905208587646,37.21555998139742
0.5766720771789551,37.31527126972208
0.6472318172454834,37.20816547568021
0.5830948352813721,37.22007889215609
0.6337926387786865,37.29135071451533
0.5749256610870361,37.373602070888126
0.6380710601806641,37.245128896560615
0.6316866874694824,37.3352832827214
0.568687915802002,37.23033077439175
0.6225171089172363,37.26448009731501
0.5676004886627197,37.36491308985407
0.6515965461730957,37.23862860956962
0.5688877105712891,37.344169088195216
0.6758425235748291,37.36611784770733
0.6351318359375,37.4079169040224
0.5855071544647217,37.38421142331527
0.6337263584136963,37.31260268021298
0.5735678672790527,37.36583509078984
0.6407279968261719,37.456241426400254
0.5778818130493164,37.311333465824255
0.6345701217651367,37.43887376591986
0.6287951469421387,37.30264194022084
0.5836997032165527,37.370049933848684
0.6442382335662842,37.31963067859429
0.569007158279419,37.42666029781341
0.6496143341064453,37.37359328510885
0.6449182033538818,37.3070137201827
0.5832924842834473,37.21268438643888
0.6484551429748535,37.36183147343498
0.5905909538269043,37.36792232836639
0.6508519649505615,37.39373698857003
0.6457886695861816,37.349181741234936
0.5615367889404297,37.27779058553259
0.6351094245910645,37.204518899402345
0.5868713855743408,37.29139367236608
0.6284511089324951,37.20816547568021
0.5704355239868164,37.39153103546804
0.6487343311309814,37.355686620253614
0.629086971282959,37.43563510223467
0.5682175159454346,37.329219652843875
0.6766657829284668,37.274686368251075
0.5960800647735596,37.34501487101507
0.6724607944488525,37.41691217659189
0.5803864002227783,37.36371977284752
0.6613280773162842,37.42748593562761
0.6747815608978271,37.32165284360494
0.6009981632232666,37.309871096701166
0.6612868309020996,37.32507239901882
0.5745110511779785,37.24628673759928
0.632411003112793,37.40997905757915
0.5733802318572998,37.30377943478808
0.646592378616333,37.25307403984602
0.6436405181884766,37.28127713754354
0.5906903743743896,37.28127713754354
0.6434805393218994,37.338022300432364
0.5792512893676758,37.39871181623886
0.6579093933105469,37.42042619454299
0.6353979110717773,37.47803059407746
0.5864439010620117,37.2329352508486
