Runtime,waypointN,TSPOut,waypoints,ordered_points,missiontime
0.003144502639770508,20," 
 0 -> 17 -> 10 -> 1 -> 18 -> 16 -> 11 -> 3 -> 6 -> 14 -> 19 -> 4 -> 15 -> 12 -> 2 -> 13 -> 5 -> 8 -> 7 -> 9 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191)]","[(97, 86), (81, 71), (56, 67), (53, 70), (19, 34), (12, 17), (63, 18), (255, 31), (253, 68), (296, 87), (295, 191), (164, 265), (78, 299), (25, 288), (15, 287), (52, 278), (108, 242), (100, 191), (128, 118), (126, 114), (97, 86)]",116.8937530875991
0.004691123962402344,21," 
 0 -> 9 -> 7 -> 3 -> 6 -> 14 -> 19 -> 4 -> 8 -> 5 -> 15 -> 13 -> 12 -> 2 -> 20 -> 18 -> 16 -> 11 -> 1 -> 10 -> 17 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153)]","[(97, 86), (126, 114), (128, 118), (255, 31), (253, 68), (296, 87), (295, 191), (164, 265), (100, 191), (108, 242), (78, 299), (52, 278), (25, 288), (15, 287), (9, 153), (19, 34), (12, 17), (63, 18), (53, 70), (56, 67), (81, 71), (97, 86)]",128.4113901247657
0.005148172378540039,22," 
 0 -> 9 -> 7 -> 3 -> 6 -> 14 -> 21 -> 19 -> 4 -> 8 -> 5 -> 15 -> 13 -> 12 -> 2 -> 20 -> 18 -> 16 -> 11 -> 1 -> 10 -> 17 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92)]","[(97, 86), (126, 114), (128, 118), (255, 31), (253, 68), (296, 87), (299, 92), (295, 191), (164, 265), (100, 191), (108, 242), (78, 299), (52, 278), (25, 288), (15, 287), (9, 153), (19, 34), (12, 17), (63, 18), (53, 70), (56, 67), (81, 71), (97, 86)]",128.66874873561557
0.006188392639160156,23," 
 0 -> 9 -> 7 -> 3 -> 6 -> 14 -> 21 -> 19 -> 4 -> 8 -> 5 -> 15 -> 13 -> 12 -> 2 -> 20 -> 22 -> 18 -> 16 -> 11 -> 1 -> 10 -> 17 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40)]","[(97, 86), (126, 114), (128, 118), (255, 31), (253, 68), (296, 87), (299, 92), (295, 191), (164, 265), (100, 191), (108, 242), (78, 299), (52, 278), (25, 288), (15, 287), (9, 153), (16, 40), (19, 34), (12, 17), (63, 18), (53, 70), (56, 67), (81, 71), (97, 86)]",128.88595356060588
0.0052967071533203125,24," 
 0 -> 17 -> 10 -> 1 -> 11 -> 16 -> 18 -> 22 -> 20 -> 2 -> 12 -> 13 -> 15 -> 5 -> 8 -> 4 -> 19 -> 21 -> 14 -> 3 -> 6 -> 23 -> 7 -> 9 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91)]","[(97, 86), (81, 71), (56, 67), (53, 70), (63, 18), (12, 17), (19, 34), (16, 40), (9, 153), (15, 287), (25, 288), (52, 278), (78, 299), (108, 242), (100, 191), (164, 265), (295, 191), (299, 92), (296, 87), (255, 31), (253, 68), (192, 91), (128, 118), (126, 114), (97, 86)]",129.36328726273345
0.005850791931152344,25," 
 0 -> 17 -> 10 -> 1 -> 11 -> 16 -> 18 -> 22 -> 20 -> 2 -> 12 -> 13 -> 15 -> 5 -> 8 -> 4 -> 19 -> 21 -> 14 -> 3 -> 6 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110)]","[(97, 86), (81, 71), (56, 67), (53, 70), (63, 18), (12, 17), (19, 34), (16, 40), (9, 153), (15, 287), (25, 288), (52, 278), (78, 299), (108, 242), (100, 191), (164, 265), (295, 191), (299, 92), (296, 87), (255, 31), (253, 68), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",129.78504137272395
0.006837606430053711,26," 
 0 -> 17 -> 10 -> 1 -> 11 -> 16 -> 18 -> 22 -> 20 -> 2 -> 12 -> 13 -> 15 -> 5 -> 8 -> 4 -> 25 -> 19 -> 21 -> 14 -> 3 -> 6 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293)]","[(97, 86), (81, 71), (56, 67), (53, 70), (63, 18), (12, 17), (19, 34), (16, 40), (9, 153), (15, 287), (25, 288), (52, 278), (78, 299), (108, 242), (100, 191), (164, 265), (230, 293), (295, 191), (299, 92), (296, 87), (255, 31), (253, 68), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",134.17053031412502
0.0064389705657958984,27," 
 0 -> 17 -> 10 -> 1 -> 11 -> 16 -> 18 -> 22 -> 20 -> 2 -> 12 -> 13 -> 15 -> 5 -> 8 -> 4 -> 25 -> 26 -> 19 -> 21 -> 14 -> 3 -> 6 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244)]","[(97, 86), (81, 71), (56, 67), (53, 70), (63, 18), (12, 17), (19, 34), (16, 40), (9, 153), (15, 287), (25, 288), (52, 278), (78, 299), (108, 242), (100, 191), (164, 265), (230, 293), (288, 244), (295, 191), (299, 92), (296, 87), (255, 31), (253, 68), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",135.18094294588806
0.007362842559814453,28," 
 0 -> 17 -> 10 -> 1 -> 11 -> 16 -> 18 -> 22 -> 20 -> 2 -> 12 -> 13 -> 15 -> 27 -> 5 -> 8 -> 4 -> 25 -> 26 -> 19 -> 21 -> 14 -> 3 -> 6 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262)]","[(97, 86), (81, 71), (56, 67), (53, 70), (63, 18), (12, 17), (19, 34), (16, 40), (9, 153), (15, 287), (25, 288), (52, 278), (78, 299), (107, 262), (108, 242), (100, 191), (164, 265), (230, 293), (288, 244), (295, 191), (299, 92), (296, 87), (255, 31), (253, 68), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",135.60989859534692
0.007992029190063477,29," 
 0 -> 17 -> 10 -> 1 -> 11 -> 16 -> 18 -> 22 -> 20 -> 8 -> 2 -> 12 -> 13 -> 15 -> 27 -> 5 -> 28 -> 4 -> 25 -> 26 -> 19 -> 21 -> 14 -> 3 -> 6 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258)]","[(97, 86), (81, 71), (56, 67), (53, 70), (63, 18), (12, 17), (19, 34), (16, 40), (9, 153), (100, 191), (15, 287), (25, 288), (52, 278), (78, 299), (107, 262), (108, 242), (132, 258), (164, 265), (230, 293), (288, 244), (295, 191), (299, 92), (296, 87), (255, 31), (253, 68), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",136.26101215168896
0.008785724639892578,30," 
 0 -> 17 -> 10 -> 1 -> 11 -> 16 -> 18 -> 22 -> 20 -> 8 -> 2 -> 12 -> 13 -> 15 -> 27 -> 5 -> 28 -> 4 -> 29 -> 25 -> 26 -> 19 -> 21 -> 14 -> 3 -> 6 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258), (175, 285)]","[(97, 86), (81, 71), (56, 67), (53, 70), (63, 18), (12, 17), (19, 34), (16, 40), (9, 153), (100, 191), (15, 287), (25, 288), (52, 278), (78, 299), (107, 262), (108, 242), (132, 258), (164, 265), (175, 285), (230, 293), (288, 244), (295, 191), (299, 92), (296, 87), (255, 31), (253, 68), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",137.09871922152044
0.009545087814331055,31," 
 0 -> 17 -> 10 -> 1 -> 11 -> 16 -> 18 -> 22 -> 20 -> 30 -> 8 -> 2 -> 12 -> 13 -> 15 -> 27 -> 5 -> 28 -> 4 -> 29 -> 25 -> 26 -> 19 -> 21 -> 14 -> 3 -> 6 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258), (175, 285), (54, 192)]","[(97, 86), (81, 71), (56, 67), (53, 70), (63, 18), (12, 17), (19, 34), (16, 40), (9, 153), (54, 192), (100, 191), (15, 287), (25, 288), (52, 278), (78, 299), (107, 262), (108, 242), (132, 258), (164, 265), (175, 285), (230, 293), (288, 244), (295, 191), (299, 92), (296, 87), (255, 31), (253, 68), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",137.9597612270438
0.009860515594482422,32," 
 0 -> 17 -> 31 -> 11 -> 16 -> 18 -> 22 -> 10 -> 1 -> 20 -> 30 -> 8 -> 5 -> 13 -> 12 -> 2 -> 15 -> 27 -> 28 -> 4 -> 29 -> 25 -> 26 -> 19 -> 21 -> 14 -> 3 -> 6 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258), (175, 285), (54, 192), (91, 25)]","[(97, 86), (81, 71), (91, 25), (63, 18), (12, 17), (19, 34), (16, 40), (56, 67), (53, 70), (9, 153), (54, 192), (100, 191), (108, 242), (52, 278), (25, 288), (15, 287), (78, 299), (107, 262), (132, 258), (164, 265), (175, 285), (230, 293), (288, 244), (295, 191), (299, 92), (296, 87), (255, 31), (253, 68), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",140.50483703745127
0.009968996047973633,33," 
 0 -> 17 -> 32 -> 31 -> 11 -> 16 -> 18 -> 22 -> 10 -> 1 -> 20 -> 30 -> 8 -> 5 -> 13 -> 12 -> 2 -> 15 -> 27 -> 28 -> 4 -> 29 -> 25 -> 26 -> 19 -> 21 -> 14 -> 3 -> 6 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258), (175, 285), (54, 192), (91, 25), (100, 41)]","[(97, 86), (81, 71), (100, 41), (91, 25), (63, 18), (12, 17), (19, 34), (16, 40), (56, 67), (53, 70), (9, 153), (54, 192), (100, 191), (108, 242), (52, 278), (25, 288), (15, 287), (78, 299), (107, 262), (132, 258), (164, 265), (175, 285), (230, 293), (288, 244), (295, 191), (299, 92), (296, 87), (255, 31), (253, 68), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",141.35087494172353
0.010315895080566406,34," 
 0 -> 17 -> 32 -> 31 -> 11 -> 16 -> 18 -> 22 -> 10 -> 1 -> 20 -> 30 -> 8 -> 5 -> 13 -> 12 -> 2 -> 15 -> 27 -> 28 -> 4 -> 29 -> 25 -> 26 -> 19 -> 33 -> 21 -> 14 -> 3 -> 6 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258), (175, 285), (54, 192), (91, 25), (100, 41), (258, 149)]","[(97, 86), (81, 71), (100, 41), (91, 25), (63, 18), (12, 17), (19, 34), (16, 40), (56, 67), (53, 70), (9, 153), (54, 192), (100, 191), (108, 242), (52, 278), (25, 288), (15, 287), (78, 299), (107, 262), (132, 258), (164, 265), (175, 285), (230, 293), (288, 244), (295, 191), (258, 149), (299, 92), (296, 87), (255, 31), (253, 68), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",144.2281807558521
0.011015892028808594,35," 
 0 -> 17 -> 32 -> 31 -> 11 -> 16 -> 18 -> 22 -> 10 -> 1 -> 20 -> 30 -> 8 -> 5 -> 13 -> 12 -> 2 -> 15 -> 27 -> 28 -> 4 -> 29 -> 25 -> 26 -> 19 -> 33 -> 21 -> 14 -> 34 -> 6 -> 3 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258), (175, 285), (54, 192), (91, 25), (100, 41), (258, 149), (285, 91)]","[(97, 86), (81, 71), (100, 41), (91, 25), (63, 18), (12, 17), (19, 34), (16, 40), (56, 67), (53, 70), (9, 153), (54, 192), (100, 191), (108, 242), (52, 278), (25, 288), (15, 287), (78, 299), (107, 262), (132, 258), (164, 265), (175, 285), (230, 293), (288, 244), (295, 191), (258, 149), (299, 92), (296, 87), (285, 91), (253, 68), (255, 31), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",144.74646602765142
0.011485815048217773,36," 
 0 -> 17 -> 32 -> 31 -> 11 -> 16 -> 18 -> 22 -> 10 -> 1 -> 20 -> 30 -> 8 -> 5 -> 13 -> 12 -> 2 -> 15 -> 27 -> 28 -> 4 -> 29 -> 25 -> 26 -> 19 -> 33 -> 21 -> 14 -> 34 -> 6 -> 3 -> 35 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258), (175, 285), (54, 192), (91, 25), (100, 41), (258, 149), (285, 91), (209, 61)]","[(97, 86), (81, 71), (100, 41), (91, 25), (63, 18), (12, 17), (19, 34), (16, 40), (56, 67), (53, 70), (9, 153), (54, 192), (100, 191), (108, 242), (52, 278), (25, 288), (15, 287), (78, 299), (107, 262), (132, 258), (164, 265), (175, 285), (230, 293), (288, 244), (295, 191), (258, 149), (299, 92), (296, 87), (285, 91), (253, 68), (255, 31), (209, 61), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",145.1531327113298
0.012268781661987305,37," 
 0 -> 17 -> 36 -> 32 -> 31 -> 11 -> 16 -> 18 -> 22 -> 10 -> 1 -> 20 -> 30 -> 8 -> 5 -> 13 -> 12 -> 2 -> 15 -> 27 -> 28 -> 4 -> 29 -> 25 -> 26 -> 19 -> 33 -> 21 -> 14 -> 34 -> 6 -> 3 -> 35 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258), (175, 285), (54, 192), (91, 25), (100, 41), (258, 149), (285, 91), (209, 61), (109, 42)]","[(97, 86), (81, 71), (109, 42), (100, 41), (91, 25), (63, 18), (12, 17), (19, 34), (16, 40), (56, 67), (53, 70), (9, 153), (54, 192), (100, 191), (108, 242), (52, 278), (25, 288), (15, 287), (78, 299), (107, 262), (132, 258), (164, 265), (175, 285), (230, 293), (288, 244), (295, 191), (258, 149), (299, 92), (296, 87), (285, 91), (253, 68), (255, 31), (209, 61), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",146.70541058504654
0.012866973876953125,38," 
 0 -> 17 -> 36 -> 32 -> 31 -> 11 -> 16 -> 18 -> 22 -> 10 -> 1 -> 20 -> 30 -> 8 -> 5 -> 13 -> 12 -> 2 -> 15 -> 27 -> 28 -> 4 -> 29 -> 25 -> 26 -> 19 -> 33 -> 37 -> 21 -> 14 -> 34 -> 6 -> 3 -> 35 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258), (175, 285), (54, 192), (91, 25), (100, 41), (258, 149), (285, 91), (209, 61), (109, 42), (281, 120)]","[(97, 86), (81, 71), (109, 42), (100, 41), (91, 25), (63, 18), (12, 17), (19, 34), (16, 40), (56, 67), (53, 70), (9, 153), (54, 192), (100, 191), (108, 242), (52, 278), (25, 288), (15, 287), (78, 299), (107, 262), (132, 258), (164, 265), (175, 285), (230, 293), (288, 244), (295, 191), (258, 149), (281, 120), (299, 92), (296, 87), (285, 91), (253, 68), (255, 31), (209, 61), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",146.88069587917943
0.013497114181518555,39," 
 0 -> 17 -> 36 -> 32 -> 31 -> 11 -> 16 -> 18 -> 22 -> 10 -> 1 -> 20 -> 30 -> 8 -> 5 -> 13 -> 12 -> 2 -> 15 -> 27 -> 28 -> 4 -> 29 -> 25 -> 38 -> 26 -> 19 -> 33 -> 37 -> 21 -> 14 -> 34 -> 6 -> 3 -> 35 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258), (175, 285), (54, 192), (91, 25), (100, 41), (258, 149), (285, 91), (209, 61), (109, 42), (281, 120), (275, 281)]","[(97, 86), (81, 71), (109, 42), (100, 41), (91, 25), (63, 18), (12, 17), (19, 34), (16, 40), (56, 67), (53, 70), (9, 153), (54, 192), (100, 191), (108, 242), (52, 278), (25, 288), (15, 287), (78, 299), (107, 262), (132, 258), (164, 265), (175, 285), (230, 293), (275, 281), (288, 244), (295, 191), (258, 149), (281, 120), (299, 92), (296, 87), (285, 91), (253, 68), (255, 31), (209, 61), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",148.03358955585836
0.01461935043334961,40," 
 0 -> 17 -> 36 -> 32 -> 31 -> 11 -> 16 -> 18 -> 22 -> 10 -> 1 -> 20 -> 30 -> 8 -> 5 -> 13 -> 12 -> 2 -> 15 -> 27 -> 28 -> 4 -> 29 -> 39 -> 25 -> 38 -> 26 -> 19 -> 33 -> 37 -> 21 -> 14 -> 34 -> 6 -> 3 -> 35 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258), (175, 285), (54, 192), (91, 25), (100, 41), (258, 149), (285, 91), (209, 61), (109, 42), (281, 120), (275, 281), (230, 300)]","[(97, 86), (81, 71), (109, 42), (100, 41), (91, 25), (63, 18), (12, 17), (19, 34), (16, 40), (56, 67), (53, 70), (9, 153), (54, 192), (100, 191), (108, 242), (52, 278), (25, 288), (15, 287), (78, 299), (107, 262), (132, 258), (164, 265), (175, 285), (230, 300), (230, 293), (275, 281), (288, 244), (295, 191), (258, 149), (281, 120), (299, 92), (296, 87), (285, 91), (253, 68), (255, 31), (209, 61), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",149.0432560553846
0.016094446182250977,41," 
 0 -> 17 -> 36 -> 32 -> 31 -> 11 -> 16 -> 18 -> 22 -> 10 -> 1 -> 20 -> 30 -> 8 -> 5 -> 13 -> 12 -> 2 -> 15 -> 27 -> 28 -> 4 -> 29 -> 39 -> 25 -> 38 -> 26 -> 19 -> 33 -> 40 -> 37 -> 21 -> 14 -> 34 -> 6 -> 3 -> 35 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258), (175, 285), (54, 192), (91, 25), (100, 41), (258, 149), (285, 91), (209, 61), (109, 42), (281, 120), (275, 281), (230, 300), (260, 129)]","[(97, 86), (81, 71), (109, 42), (100, 41), (91, 25), (63, 18), (12, 17), (19, 34), (16, 40), (56, 67), (53, 70), (9, 153), (54, 192), (100, 191), (108, 242), (52, 278), (25, 288), (15, 287), (78, 299), (107, 262), (132, 258), (164, 265), (175, 285), (230, 300), (230, 293), (275, 281), (288, 244), (295, 191), (258, 149), (260, 129), (281, 120), (299, 92), (296, 87), (285, 91), (253, 68), (255, 31), (209, 61), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",149.80327867337027
0.01645350456237793,42," 
 0 -> 17 -> 36 -> 32 -> 31 -> 11 -> 41 -> 16 -> 18 -> 22 -> 10 -> 1 -> 20 -> 30 -> 8 -> 5 -> 13 -> 12 -> 2 -> 15 -> 27 -> 28 -> 4 -> 29 -> 39 -> 25 -> 38 -> 26 -> 19 -> 33 -> 40 -> 37 -> 21 -> 14 -> 34 -> 6 -> 3 -> 35 -> 23 -> 7 -> 9 -> 24 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258), (175, 285), (54, 192), (91, 25), (100, 41), (258, 149), (285, 91), (209, 61), (109, 42), (281, 120), (275, 281), (230, 300), (260, 129), (56, 7)]","[(97, 86), (81, 71), (109, 42), (100, 41), (91, 25), (63, 18), (56, 7), (12, 17), (19, 34), (16, 40), (56, 67), (53, 70), (9, 153), (54, 192), (100, 191), (108, 242), (52, 278), (25, 288), (15, 287), (78, 299), (107, 262), (132, 258), (164, 265), (175, 285), (230, 300), (230, 293), (275, 281), (288, 244), (295, 191), (258, 149), (260, 129), (281, 120), (299, 92), (296, 87), (285, 91), (253, 68), (255, 31), (209, 61), (192, 91), (128, 118), (126, 114), (112, 110), (97, 86)]",150.6850111922061
0.013206720352172852,43," 
 0 -> 17 -> 10 -> 1 -> 22 -> 18 -> 16 -> 41 -> 11 -> 31 -> 32 -> 36 -> 42 -> 24 -> 9 -> 7 -> 23 -> 35 -> 3 -> 6 -> 34 -> 14 -> 21 -> 37 -> 40 -> 33 -> 19 -> 26 -> 38 -> 25 -> 39 -> 29 -> 4 -> 28 -> 27 -> 15 -> 2 -> 12 -> 13 -> 5 -> 8 -> 30 -> 20 -> 0
","[(97, 86), (53, 70), (15, 287), (255, 31), (164, 265), (108, 242), (253, 68), (128, 118), (100, 191), (126, 114), (56, 67), (63, 18), (25, 288), (52, 278), (296, 87), (78, 299), (12, 17), (81, 71), (19, 34), (295, 191), (9, 153), (299, 92), (16, 40), (192, 91), (112, 110), (230, 293), (288, 244), (107, 262), (132, 258), (175, 285), (54, 192), (91, 25), (100, 41), (258, 149), (285, 91), (209, 61), (109, 42), (281, 120), (275, 281), (230, 300), (260, 129), (56, 7), (122, 77)]","[(97, 86), (81, 71), (56, 67), (53, 70), (16, 40), (19, 34), (12, 17), (56, 7), (63, 18), (91, 25), (100, 41), (109, 42), (122, 77), (112, 110), (126, 114), (128, 118), (192, 91), (209, 61), (255, 31), (253, 68), (285, 91), (296, 87), (299, 92), (281, 120), (260, 129), (258, 149), (295, 191), (288, 244), (275, 281), (230, 293), (230, 300), (175, 285), (164, 265), (132, 258), (107, 262), (78, 299), (15, 287), (25, 288), (52, 278), (108, 242), (100, 191), (54, 192), (9, 153), (97, 86)]",155.30754424960347
